user1,user2
18135,12486
12486,21055
21055,282
282,4906
4906,8317
8317,12900
12900,9389
9389,22593
22593,10413
10413,1515
1515,10284
10284,4661
4661,12586
12586,13333
13333,3724
3724,2178
2178,19977
19977,13322
13322,11148
11148,13869
13869,2241
2241,53
53,6009
6009,22005
22005,9702
9702,20123
20123,10195
10195,256
256,8357
8357,11019
11019,18879
18879,22797
22797,20173
20173,9830
9830,2510
2510,6293
6293,21718
21718,20225
20225,18766
18766,16157
16157,9318
9318,6072
6072,20234
20234,21603
21603,21816
21816,423
423,5342
5342,12331
12331,18522
18522,2854
2854,11340
11340,22556
22556,17575
17575,4445
4445,7901
7901,19339
19339,11592
11592,12324
12324,21061
21061,20674
20674,19264
19264,13901
13901,12607
12607,9472
9472,12736
12736,13666
13666,865
865,20279
20279,593
593,12398
12398,15905
15905,14077
14077,11821
11821,8576
8576,9676
9676,1175
1175,12313
12313,1955
1955,15280
15280,10822
10822,18185
18185,14619
14619,18261
18261,6894
6894,22090
22090,12326
12326,19784
19784,18279
18279,448
448,21020
21020,19072
19072,14434
14434,704
704,9911
9911,14776
14776,3540
3540,18099
18099,18054
18054,508
508,7418
7418,20411
20411,15221
15221,10619
10619,13773
13773,1389
1389,7034
7034,20579
20579,21018
21018,12311
12311,14622
14622,9662
9662,2290
2290,11615
11615,4462
4462,9301
9301,6528
6528,8573
8573,16164
16164,18004
18004,14296
14296,17742
17742,3913
3913,4531
4531,3661
3661,9323
9323,15123
15123,10679
10679,15445
15445,13000
13000,21288
21288,8500
8500,6872
6872,7020
7020,14738
14738,13707
13707,8114
8114,7951
7951,12970
12970,3359
3359,15901
15901,18670
18670,10331
10331,15867
15867,13836
13836,6505
6505,7104
7104,2498
2498,19824
19824,21010
21010,2278
2278,9018
9018,22101
22101,17036
17036,14272
14272,8567
8567,21317
21317,11682
11682,9693
9693,17440
17440,18637
18637,14826
14826,2379
2379,8222
8222,20546
20546,21453
21453,12920
12920,22094
22094,360
360,13015
13015,3886
3886,14068
14068,11032
11032,20944
20944,284
284,11
11,7384
7384,10209
10209,19257
19257,11878
11878,15385
15385,7260
7260,17218
17218,11279
11279,20571
20571,19617
19617,2667
2667,5493
5493,15119
15119,10113
10113,17005
17005,15631
15631,21128
21128,11680
11680,2036
2036,18715
18715,4667
4667,21401
21401,4209
4209,10411
10411,920
920,13850
13850,6768
6768,7941
7941,15459
15459,385
385,21943
21943,11770
11770,12374
12374,775
775,9476
9476,2906
2906,1027
1027,5607
5607,1871
1871,21289
21289,8931
8931,18282
18282,1915
1915,10551
10551,8656
8656,7577
7577,11175
11175,18695
18695,22003
22003,18999
18999,22383
22383,22375
22375,11479
11479,12654
12654,16013
16013,13048
13048,22912
22912,11475
11475,13874
13874,11455
11455,10290
10290,818
818,7159
7159,4546
4546,19050
19050,21853
21853,15342
15342,2525
2525,14222
14222,15951
15951,12705
12705,21483
21483,20393
3044,7416
7416,22229
22229,5885
5885,1565
1565,21683
21683,9540
9540,5999
5999,22359
22359,2031
2031,22040
22040,9594
9594,21126
21126,13407
13407,274
274,8469
8469,16607
16607,19660
19660,12819
12819,19233
19233,12586
12586,18469
18469,21675
21675,18662
18662,6857
6857,21464
21464,15327
15327,22004
22004,14549
14549,8636
8636,22960
22960,1041
1041,19984
19984,14893
14893,13647
13647,11978
11978,17402
17402,20123
20123,21138
21138,9702
9702,12158
12158,21425
21425,8208
8208,2237
2237,163
163,13918
13918,7193
7193,16958
16958,5270
5270,19049
19049,5342
5342,21858
21858,6020
6020,10230
10230,19591
19591,13503
13503,10107
10107,9124
9124,11265
11265,17575
17575,8955
8955,9207
9207,19899
19899,11994
11994,9343
9343,11697
11697,16652
16652,16402
16402,4522
4522,17534
17534,8728
8728,10382
10382,9168
9168,21501
21501,11917
11917,1012
1012,18695
18695,22014
22014,5817
5817,20695
20695,13336
13336,22966
22966,13618
10230,11585
11585,13078
13078,6455
6455,14820
14820,16571
16571,13143
13143,21974
21974,461
461,8566
8566,6506
6506,6662
6662,10932
10932,1315
1315,14465
14465,5011
5011,13189
13189,11647
11647,7991
7991,18371
18371,10768
10768,9162
9162,1887
1887,14595
14595,16716
16716,2893
2893,19557
19557,11940
11940,8591
8591,2370
2370,3594
3594,2585
2585,21730
21730,14554
14554,2675
2675,13322
13322,3903
3903,19418
19418,13218
13218,19842
19842,975
975,453
453,16782
16782,20745
20745,10041
10041,7083
9488,22034
22034,8545
8545,4419
4419,3015
3015,21683
21683,3354
3354,16872
5282,4606
4606,16643
16643,19282
19282,13049
13049,12859
12859,15798
15798,21781
21781,42
42,14212
14212,2712
2712,21827
21827,20227
20227,5885
5885,14108
14108,12456
12456,11824
11824,22659
22659,5040
5040,22770
22770,11614
11614,12994
12994,14296
14296,8146
8146,10584
10584,17726
17726,14442
14442,19054
19054,18695
23095,762
762,14669
14669,19171
19171,21012
21012,17836
17836,13462
13462,4570
4570,19226
19226,3072
3072,11096
11096,903
903,22843
22843,12847
12847,580
580,16188
16188,13554
13554,12881
12881,20051
20051,13151
13151,13709
13709,13644
13644,20290
20290,7566
7566,7820
7820,6236
6236,18442
18442,21389
21389,12355
12355,1589
1589,20429
20429,3348
3348,4910
4910,5991
5991,4468
4468,2571
2571,15660
17287,11188
11188,3679
3679,9178
9178,7864
7864,3748
3748,5742
5742,8785
8785,22490
22490,8955
8955,2608
2608,12837
12837,16117
16117,4522
4522,20859
20859,4211
4211,20075
20075,19472
5282,9481
9481,19867
19867,21959
21959,1610
1610,14976
14976,15898
15898,19101
22490,5742
5742,12024
12024,18129
18129,17986
17986,20133
20133,3676
3676,14907
14907,6139
6139,22004
22004,12732
981,21550
21550,9728
9728,16077
16077,2579
2579,8143
8143,16333
16333,13049
13049,19997
19997,19230
19230,15738
15738,9622
9622,2010
2010,17247
17247,19741
19741,14639
14639,21260
21260,5885
5885,16014
16014,4581
4581,1761
1761,11351
11351,21138
21138,13945
13945,8113
8113,14807
14807,13462
13462,13867
13867,13528
13528,22943
22943,6662
6662,13180
13180,15804
15804,19471
19471,4229
4229,13265
13265,5442
5442,21556
21556,18658
18658,17470
17470,102
14640,22648
22648,21949
21949,14670
14670,7591
7591,18498
18498,726
726,16287
16287,903
903,7718
7718,12550
12550,11722
11722,1236
1236,2328
2328,23074
23074,13039
13039,4658
4658,12847
12847,13216
13216,3498
3498,21853
21853,9481
9481,7370
7370,11148
11148,8849
8849,15390
15390,5881
5881,12881
12881,5713
5713,22179
22179,15836
15836,171
171,14289
14289,10223
10223,6041
6041,1091
1091,18379
18379,6671
6671,16948
16948,10211
10211,865
865,5343
5343,15353
15353,5736
5736,14515
14515,1180
1180,12102
12102,7014
903,20715
20715,6986
6986,9411
9411,16110
16110,3166
18575,11776
11776,2010
2010,14354
14354,2688
2688,19053
19053,101
101,5659
5659,22804
22804,17424
17424,919
919,16743
3320,16401
16401,16230
16230,15371
15371,18160
18160,11366
11366,3811
3811,13651
13651,6528
6528,18992
20324,5885
5885,12881
12881,11089
11089,22005
22005,4503
4503,14575
14575,5893
5893,1919
13525,15391
15391,22688
22688,2582
2582,11629
11629,21781
21781,3855
3855,16333
16333,16743
16743,7291
15563,19663
19663,15330
15330,7014
7014,19943
19943,2893
10110,13462
13462,3941
3941,21012
21012,762
762,6191
6191,8018
8018,2535
2535,15387
15387,2377
2377,14127
14127,6128
6128,23066
23066,886
886,766
766,926
926,543
543,6509
6509,22005
22005,2148
2148,12480
12480,12472
12472,16690
16690,1317
1317,3835
3835,903
903,6662
6662,1726
1726,21656
21656,21426
21426,16265
16265,17870
17870,3090
3090,9334
9334,13049
13049,16333
16333,4805
4805,2549
2549,19981
19981,16972
16972,14702
14702,20376
20376,10597
10597,14669
14669,4666
4666,17493
17493,6101
6101,2010
2010,14360
14360,6876
6876,21700
21700,7591
7591,20392
20392,20967
20967,13907
13907,18647
18647,22951
22951,10020
10020,12254
12254,8402
8402,20921
20921,20348
20348,12656
12656,2567
2567,14693
14693,22083
22083,19663
19663,6492
6492,13940
13940,2105
2105,14807
14807,21929
21929,6512
6512,11994
11994,855
855,18213
18213,8449
8449,19144
19144,10890
10890,8174
8174,9481
9481,12216
12216,309
309,16880
16880,1025
1025,17300
17300,8956
8956,4407
4407,13319
13319,2218
2218,11595
11595,4764
4764,14866
14866,12881
12881,7482
7482,3266
3266,19471
19471,14023
14023,13959
13959,15777
15777,13009
13009,17557
17557,1919
1919,17956
17956,6878
6878,11621
11621,6198
6198,10230
10230,1373
1373,7834
7834,14387
14387,13696
13696,2397
2397,3348
3348,4324
4324,2987
2987,726
726,10418
10418,11086
11086,23067
23067,14797
14797,15118
15118,12767
12767,7552
7552,868
868,16455
16455,9429
9429,22881
22881,15615
15615,9887
9887,21838
21838,18128
18128,22173
22173,19984
19984,15488
15488,3519
3519,22949
22949,11646
11646,9045
9045,5736
5736,16795
16795,7763
7763,15554
15554,6399
6399,5742
5742,2893
2893,8274
8274,10951
10951,20133
20133,2177
2177,8954
8954,9575
9575,18861
18861,4530
4530,4460
4460,1986
1986,3229
3229,22237
22237,7014
7014,16942
16942,6814
6814,23009
23009,3088
3088,14369
20393,12881
12881,3348
3348,7014
7014,810
810,17870
17870,5991
5991,4464
4551,367
367,20569
20569,7729
7729,16831
16831,17814
17814,17870
17870,11793
11793,6662
6662,2141
2141,14380
14380,11947
11947,13568
13568,20279
20279,14108
14108,20115
20115,17328
17328,18559
18559,18408
18408,17002
17002,4581
4581,2382
2382,1518
1518,13883
13883,21943
21943,9081
9081,11794
11794,21388
21388,9124
9124,20376
20376,5976
5976,16117
16117,10230
10230,3100
3100,2589
2589,22677
22677,14926
14926,8848
8848,21012
21012,12365
12365,9594
9594,5173
5173,14382
14382,15067
15067,20037
20037,3820
3820,12551
12551,12950
12950,3154
3154,15456
15456,11872
11872,12881
12881,16038
16038,3177
3177,6239
6239,12584
12584,11779
11779,5647
5647,9920
9920,1610
1610,11086
11086,3836
3836,10607
10607,15898
15898,19528
19528,10103
10103,9249
9249,12005
12005,7484
7484,14306
14306,5204
5204,13115
13115,2598
2598,18135
18135,12024
12024,289
289,7553
7553,14354
14354,5366
5366,461
461,8941
8941,3348
3348,8174
8174,21232
21232,13049
13049,14687
14687,3903
3903,4216
4216,8621
8621,6712
6712,6562
6562,414
414,14744
14744,19774
19774,3733
3733,22573
22573,20372
20372,16115
16115,2897
2897,11397
11397,11981
11981,8166
8166,5113
5113,842
842,1920
1920,16707
16707,21346
21346,6230
6230,21515
21515,5145
5145,18154
18154,19941
19941,20397
20397,20268
20268,17232
17232,122
122,9130
9130,8118
8118,21527
21527,15946
15946,2651
2651,9615
9615,11754
11754,18129
18129,983
983,22004
22004,19842
19842,5481
5481,15355
15355,11292
11292,22211
22211,22455
22455,15488
15488,19622
19622,997
997,1411
1411,16981
16981,18575
18575,10632
10632,19300
19300,15469
15469,17321
17321,4962
4962,18371
18371,6480
6480,12003
12003,12100
12100,17371
17371,16698
16698,18725
18725,19596
19596,17788
17788,16414
16414,15157
15157,4687
4687,11820
11820,8921
8921,16618
16618,6946
6946,10608
10608,15913
15913,13256
13256,8137
8137,11366
11366,6316
6316,8016
8016,4935
4935,18723
18723,1457
1457,6411
6411,14344
14344,9452
9452,18817
18817,12759
12759,12141
12141,15293
15293,3850
3850,11870
11870,9359
9359,12276
12276,17952
17952,21842
21842,868
868,21609
21609,8812
8812,12254
12254,15823
15823,16024
16024,11801
11801,11579
11579,10498
10498,9557
9557,9088
9088,7148
7148,7014
7014,22490
22490,2423
2423,17077
17077,1733
1733,10951
10951,22463
22463,16435
16435,2757
2757,22966
22966,20827
20827,21867
21867,3636
3636,3051
3051,13139
13139,656
656,1254
1254,12781
12781,1522
1522,14756
14756,21801
21801,19538
19538,9521
9521,14241
14241,5896
5896,532
532,15880
15880,20862
20862,9519
9519,3054
3054,1504
1504,3549
3549,5102
5102,4356
4356,19301
19301,794
794,10012
10012,22439
22439,15094
15094,10579
10579,3580
3580,1569
1569,19658
19658,19172
19172,9238
9238,11181
11181,6759
6759,20583
20583,18059
18059,10626
10626,456
456,1924
1924,13712
13712,10429
10429,9375
9375,13455
13455,21128
21128,1939
1939,2667
2667,7423
7423,3416
3416,12267
12267,11219
11219,21944
21944,3907
3907,22009
22009,4290
4290,3683
3683,8816
8816,13543
13543,1761
1761,1665
1665,16013
16013,3603
3603,19088
19088,18421
18421,7296
7296,1365
1365,10163
10163,17832
17832,6592
6592,6591
6591,19365
19365,2450
2450,5226
5226,9522
9522,20222
20222,16643
16643,14405
14405,19257
19257,5128
5128,19558
19558,19494
19494,9533
9533,10768
10768,18695
18695,2537
2537,18543
18543,513
513,6722
6722,17123
17123,16888
16888,12064
12064,6505
6505,15798
15798,14464
14464,10307
10307,18760
18760,3422
3422,18853
18853,4070
4070,9793
9793,12954
12954,3141
3141,10487
10487,4281
4281,19968
19968,8381
8381,14254
14254,9191
9191,12602
12602,1216
1216,9927
9927,22427
22427,21980
21980,8926
8926,10932
10932,23005
23005,6762
6762,14127
14127,2836
2836,3675
3675,2226
2226,14769
14769,21982
21982,20276
20276,17495
17495,15491
15491,3166
3166,17924
17924,18992
18992,5599
5599,11865
11865,7178
7178,21917
21917,6613
6613,6344
6344,5211
5211,11328
11328,12073
12073,14200
14200,6764
6764,6999
7591,12314
12314,2703
2703,808
808,22448
22448,17034
17034,15330
15330,7092
7092,22490
19226,1151
1151,9540
9540,5296
5296,7010
7010,2156
2156,4658
4658,2925
2925,16957
16957,19663
19663,12277
12277,3339
3339,15798
15798,17502
17502,11086
11086,8379
8379,11918
11918,16824
16824,274
274,6084
6084,19984
19984,5447
5447,18695
18695,3593
3593,18496
18496,16913
16913,17557
17557,7014
7014,9456
9456,15045
10189,5782
5782,4710
4710,19553
19553,15816
15816,6662
6662,21977
21977,69
69,20704
20704,19537
19537,14655
14655,13180
13180,20785
20785,4333
4333,19310
19310,16629
16629,11769
11769,6393
6393,6670
7864,1094
1094,4530
4530,903
903,17870
17870,419
419,12098
12098,21599
21599,6512
6512,14041
14041,6492
6492,8830
8830,22854
22854,19663
19663,3235
3235,12263
12263,4068
4068,22304
22304,19004
19004,20324
20324,7014
4369,22439
22439,903
903,10341
10341,13643
13643,6662
6662,21194
21194,6744
6744,14223
14223,17149
17149,2054
2054,18059
18059,3548
3548,15962
15962,1518
1518,7576
7576,10105
10105,8235
8235,2940
2940,16844
16844,10230
10230,3088
3088,18250
18250,10131
10131,12003
12003,11579
11579,23066
23066,19663
19663,18817
18817,10225
10225,9602
9602,18009
18009,5209
5209,11827
11827,12480
12480,16767
16767,685
685,9047
9047,3500
3500,7148
7148,15867
15867,4281
4281,4430
4430,234
234,18371
18371,6685
6685,21197
21197,3441
3441,2271
2271,1779
1779,7014
22958,16615
16615,13542
13542,6730
6730,19663
19663,593
593,5927
5927,20495
20495,6768
6768,7014
13929,7482
7482,14041
14041,3348
3348,20921
20921,19602
19602,4910
4910,14099
14099,14943
14943,18604
18604,5817
5817,4040
4040,22015
22015,6921
6921,19004
19004,11648
11648,3164
3164,13726
903,19663
19663,17870
17870,3208
3208,12881
12881,272
272,16176
16176,7014
4013,19663
19663,11617
11617,6672
6672,8174
8174,17920
17920,6423
6423,11763
11763,5996
5996,2571
2571,21974
21974,13651
13651,21215
21215,595
595,16147
16147,6670
6670,6169
6169,10230
10230,5624
5624,7326
7326,11785
11785,643
643,6501
6501,3681
5959,17981
17981,6946
6946,11970
11970,22015
22015,19004
19004,14906
15563,19663
19663,9931
9931,9476
9476,13137
13137,5507
5507,7014
7014,9047
9047,18421
18421,2195
122,21515
21515,15816
15816,1919
1919,4139
4139,2836
1758,18286
18286,22469
22469,15757
15757,19060
19060,20644
20644,15167
15167,21309
21309,3282
3282,12722
12722,10399
10399,13141
13141,14515
14515,7014
16883,10078
10078,3487
3487,919
919,21515
21515,3079
3079,4950
4950,8931
8931,4865
4865,1520
1520,3055
3055,6717
6717,10968
10968,10230
10230,13049
13049,17956
17956,16618
16618,18575
18575,16046
16046,11234
11234,10612
10612,2010
2010,11389
11389,14855
14855,1177
1177,2688
2688,6480
6480,7528
7528,17726
17726,4216
4216,337
337,10952
10952,4575
4575,20580
20580,13434
13434,18836
18836,10509
10509,9421
9421,5145
5145,14682
14682,20170
20170,14636
14636,21682
21682,20883
20883,18939
18939,20376
20376,20372
20372,5832
5832,3482
3482,19813
19813,7111
7111,15390
15390,6411
6411,6801
6801,11108
11108,9635
9635,7004
7004,12276
12276,3077
3077,21690
21690,21387
21387,12997
12997,13502
13502,8265
8265,22752
22752,9401
9401,10705
10705,1091
1091,12531
12531,921
921,4953
4953,10152
10152,9015
9015,7205
7205,584
584,11324
11324,15857
15857,11940
11940,16395
16395,21127
21127,15427
15427,1058
1058,5723
5723,7378
7378,18768
18768,10258
10258,1214
1214,2006
2006,16792
16792,17666
17666,2173
2173,6707
6707,13095
13095,12714
12714,13720
13720,10030
10030,10838
10838,1278
1278,6685
6685,14941
14941,3661
3661,21183
21183,3565
3565,19554
19554,19650
19650,19618
19618,1610
1610,6440
6440,16414
16414,2450
2450,11003
11003,15936
15936,21501
21501,5458
5458,22048
22048,10065
10065,3569
3569,9672
9672,2879
2879,14714
14714,20882
20882,21020
21020,14297
14297,18460
18460,15056
15056,852
852,17870
17870,21209
21209,7821
7821,10399
10399,2301
2301,5960
5960,18154
18154,5091
5091,16487
16487,15067
15067,22656
22656,1580
1580,17681
17681,7816
7816,1733
1733,5179
5179,20110
20110,14385
14385,1254
1254,16790
16790,22407
22407,14479
14479,19310
19310,3458
3458,13776
13776,9209
9209,19382
19382,17572
17572,13044
13044,20968
20968,9867
9867,2165
2165,12422
12422,6644
6644,2742
2742,18523
18523,16211
16211,16964
16964,16743
16743,514
514,2226
2226,10806
10806,14030
14030,19804
19804,20147
20147,16295
16295,7627
7627,19590
19590,18328
18328,1755
1755,9315
9315,6868
6868,2390
2390,17289
17289,6203
6203,14587
14587,10404
10404,14837
14837,2828
2828,10391
10391,3912
3912,6810
6810,327
327,19137
19137,20789
20789,13497
13497,3373
3373,10881
10881,7145
7145,1323
1323,7790
7790,21528
21528,21047
21047,9898
9898,17300
17300,8566
8566,2061
2061,14313
14313,12857
12857,14792
14792,18996
18996,10315
10315,1185
1185,18134
18134,2562
2562,1095
1095,18585
18585,6753
6753,20467
20467,10911
10911,18643
18643,11178
11178,1522
1522,13192
13192,20850
20850,3597
3597,7536
7536,9587
9587,17514
17514,2536
2536,15497
15497,20491
20491,8833
8833,2269
2269,10557
10557,18171
18171,15174
15174,19053
19053,17837
17837,4447
4447,19143
19143,6669
6669,13836
13836,22783
22783,19795
19795,6543
6543,7292
7292,11105
11105,4536
4536,16498
16498,5963
5963,1556
1556,18811
18811,12328
12328,22754
22754,9548
9548,7539
7539,10147
10147,274
274,4388
4388,22463
22463,4574
4574,3058
3058,16987
16987,5146
5146,20506
20506,4075
4075,6432
6432,8494
8494,20063
20063,13312
13312,12451
12451,14893
14893,10689
10689,18591
18591,1344
1344,10988
10988,6358
6358,8571
8571,9130
9130,14595
14595,18783
18783,21717
21717,3581
3581,2278
2278,19632
19632,2624
2624,19299
19299,22762
22762,17296
17296,3785
3785,11110
11110,9665
9665,8076
8076,18421
18421,20486
20486,15064
15064,22014
22014,13865
13865,1024
1024,3618
3618,3002
3002,3394
3394,10020
10020,15116
15116,5280
5280,6066
6066,21287
21287,1962
1962,4199
4199,6445
6445,17513
17513,13773
13773,3641
3641,1816
1816,3251
3251,10498
10498,8415
8415,8392
8392,15729
15729,6157
6157,22521
22521,3720
3720,20426
20426,4151
4151,6600
6600,6120
6120,10130
10130,21331
21331,2437
2437,4424
4424,2888
2888,13644
13644,1650
1650,530
530,7228
7228,20227
20227,8381
8381,6722
6722,15145
15145,21813
21813,20409
20409,15218
15218,17411
17411,6029
6029,14091
14091,20477
20477,11227
11227,20097
20097,14231
14231,22090
22090,20079
20079,4568
4568,3166
3166,10128
10128,5797
5797,15297
15297,19300
19300,11631
11631,20353
20353,7479
7479,595
595,14475
14475,11455
11455,16036
16036,22170
22170,13806
13806,2141
2141,13886
13886,14422
14422,1674
1674,22506
22506,3750
3750,19113
19113,920
920,8235
8235,15308
15308,13336
13336,19491
19491,17085
17085,5710
5710,2209
2209,1860
1860,21917
21917,16129
16129,6759
6759,15891
15891,17366
17366,20084
20084,941
941,21982
21982,20579
20579,7014
7014,6768
6768,9278
9278,13569
13569,18438
18438,4761
4761,4484
4484,13869
13869,16861
16861,16844
23087,122
122,6632
6632,9351
9351,19949
19949,22304
19506,14587
14587,5832
5832,4899
4899,16784
16784,18438
18438,13644
17557,13709
13709,16455
16455,4139
4139,21700
21700,14395
14395,15962
15962,5713
5713,7014
20297,14351
14351,21986
21986,5293
5293,13045
13045,22966
15351,6060
6060,8566
8566,9151
9151,20470
20470,1920
1920,17939
17939,16961
16961,21813
21813,6411
6411,15241
15241,255
255,6536
6536,16743
16743,10612
10612,8926
8926,15606
15606,13322
13322,21246
21246,6169
6169,7014
21012,18219
18219,4986
4986,20909
20909,11756
11756,1565
1565,15967
15967,9672
9672,7400
7400,8016
8016,22143
22143,15300
15300,21700
21700,14039
14039,19663
19663,696
696,8402
8402,20884
20884,15571
15571,5217
5217,13518
13518,21867
21867,18616
18616,9476
9476,4410
4410,21184
21184,22030
22030,3946
3946,762
762,18839
18839,11206
4174,7249
7249,4658
4658,17671
17671,6147
6147,12736
12736,11419
11419,4522
4522,790
790,5917
5917,14443
14443,21517
21517,19602
19602,14860
14860,7743
7743,17353
17353,16184
16184,2177
2177,13442
13442,14331
14331,21526
21526,17973
5571,4800
4800,1569
1569,3676
3676,10804
10804,6921
6921,7834
7834,12778
12778,11779
11779,2096
2096,11354
11354,15720
15720,12490
12490,4040
4040,5763
5763,4910
4910,1871
1871,4192
4192,2177
2177,13442
13442,7014
20543,13392
13392,6662
6662,7595
7595,14354
14354,8534
8534,16767
16767,4081
4081,14171
14171,18341
18341,3197
3197,6173
6173,7014
1562,9682
9682,20091
20091,9520
9520,9488
9488,2688
2688,9082
9082,10230
10230,12073
12073,15208
15208,7194
7194,4489
4489,13483
13483,45
45,17409
17409,18278
18278,17691
17691,267
267,17355
17355,2807
2807,201
201,3897
3897,812
812,3166
14687,22122
22122,899
899,11366
11366,16136
16136,11181
11181,15439
15439,1188
1188,10343
10343,7967
7967,6738
6738,685
685,8004
8004,319
319,6097
6097,747
747,13744
13744,7991
7991,9765
9765,2499
2499,4229
4229,17836
17836,13458
13458,1091
1091,17723
17723,14015
14015,3863
3863,5904
5904,15918
15918,16636
16636,15344
15344,16398
16398,15396
15396,12952
12952,12902
12902,9484
9484,18721
18721,12038
12038,21084
21084,21550
10990,18328
18328,122
122,3208
3208,15946
15946,3348
18033,13033
13033,7144
7144,9479
9479,7671
7671,22854
22854,17948
17948,1624
1624,2156
2156,2743
7188,5366
5366,19663
19663,16304
16304,21515
21515,20849
20849,12005
12005,13613
13613,17557
17557,4986
4986,21012
21012,22457
22457,13110
13110,12831
12831,20650
20650,17559
17559,1919
1919,769
769,19247
19247,8174
8174,2010
2010,16818
16818,903
903,21700
21700,13826
13826,3685
3685,14808
14808,2167
2167,14223
14223,17840
17840,23066
23066,12098
12098,3834
3834,19586
19586,9466
9466,4737
4737,3431
3431,22638
22638,4834
4834,12693
12693,8188
8188,4530
4530,12323
12323,16748
16748,12881
12881,14080
14080,22747
22747,638
638,10230
10230,14280
14280,11738
11738,18719
18719,5713
5713,11332
11332,22551
22551,16149
16149,21773
21773,16138
16138,2303
2303,17404
17404,8566
8566,2893
2893,22854
22854,22208
22208,22090
22090,5681
5681,15967
15967,19475
19475,21185
21185,15792
15792,2505
2505,18687
18687,7014
3374,15401
15401,6426
6426,14687
14687,17404
17404,22854
8323,2893
2893,21974
21974,4461
4461,13492
13492,23020
19663,11089
11089,4634
4634,4151
4151,2997
2997,855
855,7014
903,21700
21700,2010
2010,2287
2287,814
814,12211
12211,21413
21413,8174
8174,3336
3336,7386
7386,20427
20427,13479
13479,15155
15155,7086
7086,18442
21084,5209
5209,13868
13868,2571
2571,6545
6545,16716
16716,22891
22891,13644
13644,7014
7014,14280
8174,8581
8581,21515
21515,12881
12881,13651
13651,9479
9479,19226
19226,3439
3439,20115
20115,9159
9159,17287
17287,12550
12550,6801
6801,11872
11872,6154
6154,13281
13281,6453
6453,5603
5603,6203
6203,19663
19663,13758
13758,17557
17557,2997
2997,15789
15789,19289
19289,13186
13186,18444
18444,19199
19199,16063
16063,4173
4173,7671
7671,8808
8808,7341
7341,2191
2191,1663
1663,7014
7014,13466
13094,17058
17058,12919
12919,10997
10997,17318
17318,7928
7928,16442
16442,5622
5622,16132
16132,17712
17712,18498
18498,870
870,12248
12248,7820
7820,3215
3215,17169
17169,9109
9109,18205
18205,17128
17128,12675
12675,1110
1110,14976
14976,8891
8891,17886
17886,18543
18543,4890
4890,14350
14350,20742
20742,14251
14251,17114
17114,3907
3907,17834
17834,18253
18253,6433
6433,7769
7769,19583
19583,18853
18853,18823
18823,826
826,1901
1901,9943
9943,2987
2987,1070
1070,4390
4390,7266
7266,11589
11589,3991
3991,15602
15602,6440
6440,263
263,21193
21193,18829
18829,8183
8183,6650
6650,7526
7526,21505
21505,2457
2457,7498
7498,21237
21237,5314
5314,20596
20596,10890
10890,5779
5779,17870
17870,1378
1378,7410
7410,22004
22004,15391
15391,22179
22179,284
284,5922
5922,9807
9807,7350
7350,13408
13408,16910
16910,7952
7952,14889
14889,20915
20915,19984
19984,16625
16625,1282
1282,19171
19171,11623
11623,15825
15825,2105
2105,13747
13747,3681
3681,19101
19101,16913
16913,11118
11118,8583
8583,13089
13089,18013
18013,14469
14469,5493
5493,11358
11358,7803
7803,19937
19937,14934
14934,8171
8171,8165
8165,13048
13048,7014
7131,11682
11682,9773
9773,21725
21725,9890
9890,10230
10230,13652
13652,12267
12267,14465
14465,2545
2545,6462
6462,8926
8926,7055
7055,6999
6999,18019
18019,11878
11878,8472
8472,9826
9826,16561
16561,11763
11763,8375
8375,4782
4782,1471
1471,16538
16538,1147
1147,2070
2070,10614
10614,13690
13690,6759
6759,13049
13049,4380
4380,10823
10823,16607
16607,3723
3723,18140
18140,14919
14919,14211
14211,17289
17289,18907
18907,7173
7173,7111
7111,1688
1688,6036
6036,9184
9184,10163
10163,2598
2598,10988
10988,8547
8547,23002
23002,13604
13604,13115
13115,19984
19984,7202
7202,18876
18876,7310
7310,7316
7316,8732
8732,5828
5828,3348
3348,12178
12178,14958
14958,2997
2997,15983
15983,7091
7091,4165
4165,2745
2745,2141
2141,9268
9268,17692
17692,19831
19831,10557
10557,5413
5413,14138
14138,3797
3797,15946
15946,3977
3977,14206
14206,9911
9911,8178
8178,10411
10411,16072
16072,20416
20416,15767
15767,2892
2892,8656
8656,4574
4574,16070
16070,9098
9098,2675
2675,18695
18695,13641
13641,3565
3565,16185
16185,10258
10258,6182
6182,11897
11897,14647
14647,6764
6764,7534
7534,22573
22573,979
979,9947
9947,5337
5337,2431
2431,6768
6768,9522
9522,11953
11953,3641
3641,493
493,18118
18118,22957
22957,20642
20642,10761
10761,21220
21220,22003
22003,1360
1360,12566
12566,10673
10673,645
645,9657
9657,13095
13095,655
8882,12534
12534,23030
23030,22044
22044,6912
6912,20746
20532,14687
14687,17840
17840,8274
8274,19602
19602,16831
16831,7482
7482,10166
10166,4192
4192,1340
1340,22030
22030,8018
8018,21194
21194,7743
7743,11038
11038,18332
18332,13128
13128,12220
12220,7144
7144,13281
13281,11356
11356,11665
11665,18662
18662,4788
4788,5256
5256,1845
1845,12881
12881,18884
18884,16014
16014,15250
15250,10323
10323,15660
15660,1607
1607,14369
14369,10805
10805,3554
3554,5424
5424,7173
7173,22963
22963,3005
3005,19287
19287,22200
8891,3072
3072,6862
6862,22262
22262,15353
15353,22004
903,19663
19663,1470
1470,1919
1919,20650
