user1,user2
3759,1534
1534,3895
3895,541
541,2137
2137,1910
1910,3664
3664,4113
4113,340
340,154
154,2989
2989,422
422,1466
1466,4201
4201,376
376,107
2718,2081
2081,3893
3893,4136
4136,766
766,4146
4146,369
369,4244
4244,582
582,2639
2639,2334
2740,46
46,3272
3272,1466
1466,3478
3478,2009
2009,1827
1827,690
690,27
89,600
600,27
27,2623
2623,3017
3017,1848
2158,3962
3962,1971
1971,2497
2497,3939
3939,4255
4255,2740
2740,818
818,2112
2112,2524
2524,3629
3629,288
288,1158
1158,2810
2810,2229
2229,27
27,4113
4113,4201
4201,4674
4674,3314
3314,2532
2532,1485
1485,4473
4473,433
3475,4114
4114,2186
2186,1447
1447,1741
1741,4189
4649,4231
4231,3101
3101,113
113,125
125,3825
3825,776
776,4172
4172,4278
1113,2808
2808,288
288,4035
4035,339
339,1183
1183,237
237,4255
4255,4545
4545,1158
1158,1607
1607,2137
2137,2497
2497,3664
3664,2240
2240,4499
4499,2229
2229,3962
3962,3714
3714,1029
1029,1980
1980,3077
3077,1704
1704,1076
1158,1530
1530,74
74,1998
1998,2738
2738,768
830,814
814,4394
4394,2638
2638,989
27,75
75,3080
3080,2368
2368,2479
2479,3295
3295,1673
4356,27
27,3482
3482,329
329,701
50,2724
2724,46
46,216
216,2296
2296,2989
2989,2510
2510,4504
4504,1030
1030,1881
1881,1435
1435,1158
1158,1113
1113,3521
3521,451
451,288
288,3478
3015,4656
4656,1303
1303,2497
2497,458
458,3800
2463,551
551,27
27,4546
4546,541
541,1849
1849,1118
1118,2427
2427,4674
4674,2455
2455,1549
1549,2623
2623,1356
1356,4060
4060,524
524,4709
4709,838
838,185
185,561
561,2982
2982,3664
3664,1920
1920,2515
2515,2905
2905,1187
1187,3154
3154,3625
1545,4468
4468,1158
1158,834
834,4184
4184,2406
2406,4339
3280,3675
3675,1537
1537,2599
2599,1455
1455,3553
3553,168
1351,1032
1032,366
366,1095
1095,2205
384,691
691,3515
3515,1764
1764,3336
3336,4496
2503,1242
1242,3474
3474,3876
3876,312
312,3875
3875,4537
4537,2009
2009,1553
1553,2209
1183,1113
1113,2524
2524,3664
3664,3939
3939,2137
2137,1314
1393,4671
4671,1176
1176,1764
1764,1336
1336,3363
3363,3183
3183,2172
2172,3683
3683,725
725,2282
2282,4075
4075,3495
3495,3538
3538,856
2064,2406
2406,2137
2137,1158
1158,2203
2203,3130
3130,2816
2816,913
913,1113
1113,3664
3664,4574
4574,936
936,4060
335,1158
1158,288
288,2894
2894,4574
4574,3266
3266,930
930,2609
2609,3692
3692,4612
4612,1659
1659,1046
27,1996
1996,1764
1764,2349
2349,3190
3190,537
537,3005
3005,2687
2687,2332
2332,1557
1557,1741
1741,4383
4383,3192
4351,555
555,1741
1741,3900
3900,140
335,537
537,1158
1158,288
288,4574
4574,930
930,1046
1046,3266
3266,1008
1008,397
397,3480
3480,2607
2607,578
578,1466
1466,1304
1304,534
534,1154
1154,27
27,2146
1915,2115
2115,50
50,1237
1237,534
534,2229
2229,2708
2708,27
27,3544
3544,2325
4266,4685
4685,1027
1027,1696
1696,4459
4459,2131
2131,561
561,3681
3681,327
327,581
581,2949
2949,155
155,1551
1551,4143
4143,4383
1077,335
335,1158
1158,4574
4574,930
930,2053
856,1787
1787,3005
3005,2455
2455,3470
2623,537
537,1183
1183,584
584,2524
2524,1314
1314,1528
27,1183
1183,2594
2594,3991
3991,1988
1988,2955
2955,1435
1435,1924
1924,3759
3759,2684
2201,2718
2718,3220
3220,1711
1711,1633
1633,4356
4356,4064
4064,4409
4409,3524
3524,1211
1211,170
170,27
27,747
747,720
720,4585
4585,4329
4329,2112
2112,551
551,1263
1263,4310
2800,2357
2357,23
23,2172
2172,231
231,237
4152,1455
1455,1712
1712,4138
4138,565
565,3744
1942,1450
1450,1117
1117,3270
3270,1026
1026,561
561,4123
4123,725
725,2607
2607,760
760,1916
1916,4383
4383,1110
1110,4418
1280,90
90,1158
1158,1030
1030,2219
2219,420
420,4084
4084,165
165,2894
2894,3518
1899,430
430,1466
1466,534
534,723
335,98
98,609
609,4700
4700,2894
2894,3815
3380,541
541,2532
2532,712
712,4468
4468,1413
1413,1904
1904,1574
1574,3463
3463,936
2807,1537
1537,3907
3907,134
134,4560
4560,2617
2617,856
856,3874
3874,3959
3959,297
297,715
1338,27
27,837
837,3315
3315,4041
4041,160
1956,1897
1897,3779
3779,3479
3479,1390
1390,2884
2884,3984
3984,2034
2034,1715
1280,1953
1953,2445
2445,3648
3648,4409
4409,770
770,2497
2497,827
827,27
27,123
123,477
477,3372
3318,288
288,3815
3815,2894
2894,4700
4700,606
606,3266
3266,4612
4612,1659
1659,1942
1942,4237
4237,3692
1751,27
27,1719
1719,567
567,1158
1158,1926
1926,1246
1246,2383
2383,1500
1500,1074
1074,779
779,352
185,3130
3130,1183
1183,3962
3962,288
288,1607
1607,584
584,3940
3940,1158
1158,1500
1500,2240
2240,1587
1587,650
650,3190
3190,430
430,44
44,4513
4513,1528
1528,436
335,2807
2807,2606
2606,1158
1158,856
856,98
98,609
609,537
537,4016
4016,3815
3815,4700
4700,2609
2609,4386
4386,3318
3318,3967
3967,4421
4421,2756
2756,1615
1615,4662
4662,4113
4113,3662
3662,2135
2135,2004
2004,1539
1539,149
609,98
98,335
335,2894
2894,288
288,4574
4574,1158
725,1328
1328,542
542,2996
2996,27
27,3712
3712,2115
3206,835
835,1098
1098,430
430,4169
4169,3543
3543,1915
1915,766
766,3337
3337,2187
2187,3581
3581,1710
1710,1995
4362,4466
4466,170
170,411
411,3992
3992,4126
4126,2894
2894,1998
1998,1650
1650,1132
1132,768
768,27
27,3023
3023,2062
2062,3876
3876,4499
4499,3939
3939,264
264,3718
3718,2332
2133,27
27,4606
4606,2336
2336,725
725,1549
1549,2455
2455,1653
1653,443
800,647
647,4534
4534,1158
1158,3521
3521,1435
1435,1113
1113,335
3736,4386
4386,1537
1537,4220
4220,335
335,4662
4662,1802
1802,856
856,3524
3524,2807
3247,1985
1985,4054
4054,169
169,2181
2181,661
661,3526
3526,1362
1362,143
143,1764
1764,3512
2111,3628
3628,1644
1644,3687
3687,831
831,3996
2062,3560
3560,288
288,4686
4686,930
335,98
98,288
288,609
609,4574
4574,4700
4700,3815
3815,3266
4545,1727
1727,288
288,3962
3962,1910
1910,27
27,1219
1219,2158
2158,2137
2137,2550
2550,340
340,3260
3260,145
145,1934
1934,4035
4035,485
485,397
397,4093
4093,4352
4352,600
600,856
856,1158
1158,1466
1466,4113
4113,3900
3900,3665
3665,2524
2524,2107
2107,2510
2510,2229
2229,3117
3117,2532
2532,3991
3991,2441
2441,4169
4169,4184
4184,4265
4265,2810
2810,3887
3887,3380
3264,3047
3047,1203
1203,2917
2917,3384
3384,755
755,3033
3033,1084
1084,1553
399,4202
4202,430
430,1209
1209,1158
1158,2477
1560,897
897,2712
2712,1653
1653,3714
3714,2229
2229,3478
3478,691
691,3524
3524,27
27,4049
4049,2729
2729,1237
1237,50
50,4482
4482,3433
3433,1586
1586,1294
1294,2191
2191,2137
2137,1314
1314,1920
1920,587
587,2998
2998,3301
3301,3390
3390,4418
4418,1364
1364,3770
3770,3
3,340
340,3816
1675,2429
2429,3705
3705,3648
3648,801
801,1656
1402,3504
3504,3637
3637,826
826,2301
2301,109
109,125
125,4649
4649,1577
1577,4172
4172,2512
2512,163
163,2710
2710,4278
1158,2550
2550,4255
4255,340
340,145
145,3664
3664,3478
3478,422
422,2533
2533,4164
1183,288
288,2158
2158,2532
2532,4164
4164,1106
1106,3900
3900,1910
1910,360
360,1158
1158,4093
4093,62
62,3463
3463,1452
1452,710
710,2497
3664,3117
3117,2423
2423,420
420,1355
1355,4041
4041,3869
3869,2502
2502,971
4266,1551
1551,581
581,3681
3681,1158
1158,2131
2131,4685
4685,1027
1027,701
701,561
561,221
221,27
27,4034
1158,339
339,2454
2454,1302
1302,2591
2591,4184
4184,4574
4574,1537
1537,869
869,2275
2275,837
837,3365
4032,4041
4041,4621
4621,804
804,3830
3830,725
1158,288
288,2158
2158,2147
2147,1183
1183,3991
3991,1113
1113,468
468,2810
2810,2989
2989,1704
1704,3962
3962,4219
4219,4114
4114,3940
3940,674
674,2097
2097,2497
2497,534
534,650
650,2859
2859,3607
3607,61
61,339
339,3117
3117,352
352,3693
3693,4509
4509,4255
4255,1616
1616,1064
1064,3714
3714,1843
1843,1776
1776,3727
3727,818
818,4093
4093,1156
1156,3757
3757,4062
1054,2107
2107,3991
3991,2064
2064,3664
1350,3584
3584,288
288,4016
4016,1158
1158,3664
3664,471
1299,4372
4372,27
27,4421
4421,537
537,1407
1407,4237
4237,3166
3166,2967
2967,2666
2666,3220
3220,1615
1615,4183
4183,1844
1844,3815
3815,930
930,4113
4113,4700
4700,1508
1508,4685
4685,72
72,3757
2970,4349
4349,3937
3937,145
145,2129
2129,4520
4520,1877
1877,2202
2202,3664
4662,856
856,2906
2906,4472
4472,4418
4418,2229
2229,1833
1833,682
682,3380
3380,3351
3351,2915
2915,1121
1121,624
624,1555
1555,3053
3053,4277
2107,856
856,2399
2399,1093
1093,1761
537,349
349,2803
2803,2810
2810,2640
2640,2349
2349,4274
4274,1557
1557,2172
2172,2503
2503,174
174,795
795,27
27,4521
4521,2258
3372,2504
2504,4122
4122,1972
1972,3730
3730,1507
1507,1695
1695,3735
3735,929
428,1218
1218,3638
3638,3252
3252,1147
600,2989
2989,584
584,2229
2229,2894
2894,2912
2912,420
335,679
679,4594
4594,4441
4441,4368
4368,2159
2159,1367
1367,3197
3197,1802
1937,3286
3286,857
857,3731
3731,1410
1113,4608
4608,4017
4017,1857
1857,4496
4496,558
558,1676
1676,3325
3325,435
335,873
873,3318
3318,1158
1158,609
609,98
98,4574
4574,4017
4017,3207
3207,2536
2536,3593
3593,1299
1299,2756
3847,2190
2190,3700
3700,1204
1204,3505
3505,1797
1797,778
778,27
27,4509
4509,2455
2455,4595
4595,3457
3457,516
516,1539
1539,3566
3566,2157
2157,2497
2497,3991
3991,1637
1637,1482
1482,2147
2147,4274
4274,2812
2812,509
509,1183
1183,2740
2740,3759
3759,3664
3664,1158
1158,145
145,1314
1314,3895
3895,1965
1965,1910
1910,2808
2808,541
541,4114
4114,4093
4093,3272
3272,4255
4255,3380
3380,46
46,2296
2296,61
61,329
329,3213
3213,960
960,1083
1083,1117
1117,658
658,3527
3527,3302
3302,2561
2561,3687
3687,3996
3996,1690
1690,1189
1189,4606
4465,271
271,3280
3280,3360
3360,4252
4252,1809
1809,632
632,4567
4567,3489
3489,2175
2175,17
3287,27
27,4461
4461,3979
3979,3698
3698,747
747,423
423,4628
4628,551
551,410
410,3526
3526,1121
1121,40
40,4434
27,141
141,972
972,2532
2532,2497
1158,1113
1113,2137
2137,3962
3962,4620
4620,1805
1805,2210
2210,240
240,4255
4255,4405
4405,1276
1276,1758
1758,3895
3895,786
786,4288
4288,4574
4574,600
600,1466
1466,556
556,625
625,185
185,1285
1285,288
288,145
145,3039
3039,1979
1979,1497
1497,2532
2532,3380
3380,3489
3489,1338
1338,3130
3130,3090
3090,335
335,2835
2835,822
822,1020
1020,1963
1963,333
333,3664
3664,827
3921,2301
2301,1635
1635,3849
3849,1179
1179,2658
2658,57
4545,3962
3962,2532
2532,2497
2497,1607
1607,2158
2158,2524
2524,3939
3939,2828
2828,725
725,1458
1458,288
288,3719
3719,1466
1466,3077
3077,1183
1183,115
115,1403
1403,529
529,27
27,1158
1158,98
98,609
609,4113
4113,340
340,2939
2939,3130
3130,1113
1113,2998
2998,2229
2229,1500
1500,917
917,4114
4114,4309
4309,433
3816,3479
3479,4066
4066,581
581,2949
2949,4665
4665,2610
2610,27
27,4383
3080,2384
2384,1248
1248,928
928,3565
3565,1537
1537,4662
4662,4032
4032,3524
3923,3532
3532,4224
4224,4048
4048,2106
2106,100
100,1242
1242,4095
4095,2607
2607,2765
2765,82
82,1328
1328,702
27,1250
1250,4062
4062,3256
3256,461
688,2310
2310,2459
2459,3454
3454,1093
1093,1915
431,712
712,4499
4499,898
898,640
640,1113
1113,1568
1568,1210
1210,46
46,1637
1637,2892
2892,1745
1745,2296
2296,2229
2229,4233
4233,3160
3160,717
717,3491
3491,2524
2524,1158
1158,1183
1183,2726
2726,2864
2864,4545
4545,2158
2158,1106
1106,422
422,1722
1722,4051
4051,4578
4578,2137
2137,739
739,4255
4255,3962
3962,1843
1843,2399
2399,815
815,430
430,615
615,4164
4164,1359
1359,3475
3475,534
534,754
754,3940
3940,2306
2306,355
355,3665
3665,2107
2107,3664
3664,1188
1188,822
822,1836
1836,50
50,4219
4219,3700
3700,2097
2097,1154
1154,3498
3498,3583
3583,3027
3027,3334
3334,3062
3062,1089
1089,4118
4118,4114
4114,3648
3648,4265
4265,1560
1560,2497
2497,27
27,3759
3759,3757
3757,541
541,288
288,2807
2158,2388
2388,422
422,746
746,3664
3664,1396
1396,2366
2366,360
360,3714
3714,2229
2229,2828
2828,3475
3475,2724
2724,2240
2240,1987
1987,1727
1727,2808
2808,634
634,2800
2800,1607
1607,457
457,3077
3077,4035
4035,2441
2441,3031
3031,1528
1528,991
991,568
568,3249
3249,2082
2082,2766
2766,3724
3724,3154
3154,2492
2492,4234
4234,4215
1910,2510
2510,1020
1020,2229
2229,4630
1242,3923
3923,100
100,3532
3532,4224
4224,4041
4041,702
702,4286
4286,1764
335,4574
4574,537
537,1008
1008,2756
2756,98
98,609
609,2510
2510,49
49,3271
3271,2286
877,1537
1537,84
84,765
765,1072
1072,1371
1537,3372
3372,2392
2392,3438
3438,2504
2504,3983
1158,609
609,98
98,8
8,2189
460,2591
2591,36
36,3782
3782,3912
3912,27
2740,1659
1659,2634
2634,2147
2147,3388
3388,1158
1158,288
288,1183
1183,1764
1764,600
600,1036
1036,2307
2307,4702
4702,944
944,4383
4383,588
588,634
634,556
556,4013
4013,2510
2510,2798
2798,1224
1224,3940
3940,2464
2464,1005
1005,1770
1770,2533
2533,3487
3487,3962
3962,2828
2828,4405
4405,3665
3665,1364
1364,998
998,3031
3031,3866
3866,1332
1332,1104
1104,1113
1113,3478
3478,1396
1396,1485
1485,328
328,2776
2776,2810
2810,1111
1111,847
847,4204
4204,2342
2342,4227
4227,1405
1405,1418
1418,3729
3729,1903
1903,2452
2452,4646
4646,3393
3393,530
530,843
843,4510
4510,430
430,4428
4428,2808
2808,1269
1269,1466
1466,1607
1607,1029
1029,2991
2991,4195
4195,1727
1727,580
580,1175
1175,4035
4035,1875
1875,1086
1086,380
380,2240
2240,2989
2989,541
541,2349
2349,2766
2766,438
438,4630
4630,1422
1422,848
848,3318
3318,340
340,4674
4674,4199
4199,1873
1873,1702
4257,2550
2550,747
747,3836
3836,3981
3981,2146
1537,240
240,1805
1805,4620
4620,2210
2210,3897
3897,4243
4243,4135
961,1113
1113,1158
1158,2225
2225,340
340,4377
1406,760
760,4313
4313,336
336,1563
1563,4442
4442,4383
4383,725
3417,534
534,2137
2137,288
288,1183
1183,3759
3759,1158
1158,422
422,2705
2705,2158
2158,2138
2138,4113
4113,27
27,107
107,2043
2043,3664
3664,707
707,2497
2497,817
817,2989
2989,4383
4383,3482
3482,4630
4630,4622
4622,1875
1875,725
725,145
145,3939
3939,3454
3454,4522
4522,3683
1281,4068
4068,1158
1158,1435
1435,2458
2458,4534
4534,4612
4612,4574
4574,1113
1113,2229
2229,1349
1349,1745
335,2894
2894,3593
3593,498
498,4237
4237,1158
1158,537
537,288
288,1537
1537,1659
1659,2609
2609,3266
3266,2014
2014,2812
2812,4421
4421,930
930,27
27,3760
3760,2757
2757,2607
2607,4517
3852,231
231,77
77,2052
2052,27
27,725
725,1422
1422,3131
3131,1764
1764,3088
3088,4303
4303,1449
4662,1030
1030,4123
4123,2399
2399,2795
2795,2827
2827,725
725,4532
4532,3112
3112,27
1265,916
916,947
947,857
857,4616
1315,1802
1802,335
335,679
679,3080
3080,1920
1435,1158
1158,4534
4534,4068
4068,4203
4203,751
751,1698
1698,1242
1242,1113
1113,3707
3707,566
256,2097
2097,488
488,2147
2147,3142
3142,4039
857,776
776,3199
3199,3050
3050,2627
2627,3105
3105,783
783,916
916,826
826,1101
1101,947
947,3126
3126,1402
1402,2582
2582,2604
2604,2633
2633,1161
2807,1537
1537,4430
4430,3524
3524,4238
4114,2158
2158,2064
2064,2062
2062,1500
1500,4545
4545,1413
1413,3664
3664,1183
1183,3117
3117,4635
335,890
890,1435
1435,4534
4534,1242
1242,4209
4209,4068
4068,537
537,1008
1008,451
451,725
725,1113
1113,4421
4421,2989
990,4511
4511,118
118,3390
3390,1500
1500,165
165,3664
3664,27
27,3081
3081,1329
584,1466
1466,2989
2989,822
822,1508
1508,50
50,1836
1836,2445
2445,3933
3933,3734
600,1183
1183,2524
2524,2137
2137,1158
1158,4349
4349,1314
1314,1364
1364,820
820,3664
3664,2475
2475,1747
1747,422
422,2979
2979,1243
1243,430
430,1919
1919,4255
4255,541
541,288
288,399
399,1607
1607,1113
1113,674
674,1466
1466,2800
2800,2808
2808,1106
1106,2229
2229,3714
3714,4499
4499,3962
3962,1019
1019,4113
4113,1727
1727,2158
2158,772
772,3940
3940,3991
3991,710
710,1391
1391,4545
4545,4035
4035,3077
3077,3487
3487,2240
2240,1029
1029,2757
2757,1500
1500,584
584,4164
4164,4274
4274,3516
3516,3130
3130,3242
3242,3030
3030,4662
4662,4093
4093,451
451,4342
4342,2497
2497,471
471,1269
1269,4265
4265,2859
2859,1283
1283,2097
2097,2447
2447,1064
1064,4126
4126,816
816,746
746,2043
2043,2526
2526,2122
2122,4201
4201,331
331,3965
3965,4049
4049,3558
3558,626
626,4179
4179,2434
2434,3584
3584,3982
3982,2998
2998,3380
3380,2225
2225,1069
1069,70
70,3732
3732,175
175,4062
4062,2334
2334,817
817,1346
2009,2219
2219,1615
1615,335
335,4452
4452,98
98,609
609,288
288,2894
2894,1158
1158,4700
4700,3815
3815,1172
1147,3638
3638,1009
1009,899
899,1580
1580,3677
4459,3816
3816,1751
1751,27
27,2396
2396,4123
4123,1328
1328,747
747,4404
1410,3921
3921,1492
1492,673
673,3227
3227,1161
1161,2512
27,1818
1818,2246
2246,77
77,3351
3351,1158
1158,551
551,2160
2160,2722
2722,1172
1172,4486
4486,3963
3963,4409
4409,2553
2553,376
376,3491
3491,221
221,3722
3722,3836
3836,2794
2794,555
555,596
596,4113
4113,1967
1967,1558
1558,747
747,4662
4662,3916
3916,2416
2416,2282
2282,1926
1926,725
725,1237
1237,2623
2623,176
176,235
235,2116
2116,105
105,3979
3979,3489
3489,3526
3526,227
227,2478
2478,4054
4054,3287
3287,4545
4545,3130
3130,3281
3281,3306
3306,3723
3723,2112
2112,2083
2083,4026
4026,3045
3045,4460
4460,1170
1170,736
736,1177
1177,1061
1061,1638
1638,3912
3912,3643
3643,46
46,216
216,3390
3390,730
730,2296
2296,1052
1052,2226
2226,1764
1764,4265
4265,3802
3802,294
294,191
191,2670
2670,3937
3937,4021
4021,677
677,1560
1560,680
680,584
584,1890
1890,1322
1322,4485
170,2316
2316,1633
1633,1675
1675,4662
830,814
814,4394
4394,2638
2638,1659
3921,2980
2980,56
56,3227
3227,916
335,3637
3637,609
609,1158
1158,3757
3757,2894
852,1633
1633,170
170,3718
3718,1998
1998,190
190,3648
3903,3855
3855,27
27,1916
1916,4592
4592,4686
4686,1985
1985,3684
3684,1764
1764,1860
1860,106
106,4342
4342,997
997,4274
4274,725
725,1883
1883,231
231,2228
2228,3333
3333,1651
1651,953
953,68
68,2104
2104,684
684,975
975,702
702,542
542,2515
2515,894
894,66
2181,191
191,4376
4376,2314
2314,2111
2915,2435
2435,621
621,3618
3618,3843
2506,333
333,2278
2278,804
804,3876
3876,3453
3453,3987
3987,266
266,375
375,1357
1357,2334
2334,3606
3606,1109
1109,845
2229,1998
1998,2810
2810,27
27,2382
2382,335
335,3006
3006,2803
2803,2404
2404,3408
3408,804
804,1242
1242,3876
4680,3470
3470,1442
1442,67
67,241
241,570
570,341
1920,2783
2783,3112
3112,27
27,4265
4265,3004
3004,2575
2575,1314
1314,3454
3454,4522
4522,3780
3780,1218
1218,174
174,3442
3442,2872
2872,2650
2650,1386
1386,133
133,4383
4383,235
235,941
941,1189
1189,2900
2900,561
561,42
42,2310
2310,982
982,1537
1537,1341
674,1314
1314,3791
3791,2137
2137,2158
2158,1458
1458,3850
3850,1113
1113,2353
2353,3664
3664,4219
4219,4658
1183,3962
3962,1158
1158,2835
2835,1659
1659,2137
2137,2810
2810,469
469,288
288,530
530,2569
2569,3738
3738,3568
3568,4071
4071,3940
3940,2492
2492,2802
2802,4509
4509,3629
3629,1038
1038,4377
4377,4044
4031,2333
2333,397
397,3318
3318,1299
1468,3776
3776,1179
1179,2746
2746,2981
2981,4067
4067,1028
1028,4172
4172,3050
3050,1512
1512,1862
1862,2916
2916,453
453,2400
2400,2658
2658,3820
3820,1527
1527,2980
2980,2534
2534,2035
2035,163
163,3857
3857,261
261,4447
4447,169
2248,4348
4348,443
443,747
747,685
685,2497
2497,3912
3206,121
121,252
252,3186
3186,1633
1633,1084
1084,2429
2429,1098
1098,1091
1091,1791
1791,2695
3247,1158
1158,1466
1466,1113
1113,3962
3962,288
288,541
541,1183
1183,414
414,2091
1537,1341
1341,1615
1615,1007
1007,725
725,2510
4237,3918
3918,4612
4612,507
507,1158
1158,335
335,98
98,288
288,609
609,4700
1537,4122
4122,1507
1507,395
395,1695
1280,2186
2186,674
674,2229
2229,930
930,2043
2043,1154
1154,1843
1843,339
339,1242
1242,3876
3876,4527
4527,3454
584,1364
1364,422
422,465
465,4520
145,2062
2062,1158
1158,3959
3959,1064
1064,752
752,534
534,3962
3962,3478
3478,834
834,930
930,288
288,537
537,1269
1269,3130
3130,3053
3053,340
340,107
107,3117
3117,4126
4126,3664
3664,2107
2107,2682
2682,1826
27,1500
1500,4106
4106,233
233,2220
2220,206
206,3836
3836,747
747,1074
1074,2
2,600
600,3334
3334,3769
1685,36
36,1831
1831,2009
2009,537
537,1832
1832,4207
4207,2461
2461,3501
3501,292
292,3377
3377,3508
3508,4450
4450,2181
2181,2118
2118,273
273,747
747,672
672,1865
1865,1993
1993,428
428,3163
3163,2327
2327,859
859,4603
4603,1509
1509,435
435,3107
3107,27
27,124
124,1539
1539,1429
1429,3031
3031,1741
1741,4029
4029,3892
3892,1688
1688,3912
1382,721
721,3238
3238,27
27,1953
1953,1615
1615,4662
4662,162
162,1041
1041,1719
1719,3628
3628,4207
4207,1432
1432,570
570,241
241,3907
3907,454
454,4613
4613,3869
3869,4126
4126,820
820,4248
4248,3967
3967,2019
2019,2181
2181,227
227,1071
1071,3959
3959,1037
1037,2442
2442,1725
1725,3088
3088,3032
3032,3685
3685,1739
1739,490
490,3531
3531,2046
2046,551
551,2947
2947,600
600,2989
2989,3566
3566,2915
2915,4518
4518,2349
2349,3204
3204,1537
1537,3847
3847,856
856,2322
2322,483
483,434
434,46
46,3117
3117,3292
3292,56
56,1492
1492,2482
2482,1927
1927,1448
1448,1428
1428,2312
2312,2215
2215,2111
2111,3807
3807,3781
3781,804
804,3453
3453,1242
1242,3876
3876,1003
1003,191
191,4193
4193,2964
2964,1356
1356,4631
4631,1180
1180,1984
1984,818
818,618
618,1499
1499,1185
1185,4499
4499,409
409,1500
1500,2991
2991,2305
2305,3749
3749,584
584,1770
1770,1828
3435,3487
3487,27
27,1658
1658,2878
2878,3912
3912,724
724,3433
3433,979
979,992
849,531
531,1402
1402,3417
3417,1192
1192,4649
4649,3477
3477,1512
1512,453
453,1536
1536,4185
4185,1527
1527,3921
3921,1410
1410,1862
1862,2354
2354,4011
4011,3105
3105,3716
3716,1149
1149,4677
4677,1179
1179,741
741,139
139,2582
2582,2658
2658,673
673,2312
2312,3728
3728,1927
1927,2916
2916,2512
430,1965
1965,340
340,643
643,1203
1158,534
534,2064
2064,2705
2705,1314
1314,1064
1064,1106
1106,1183
1183,4545
4545,2756
1739,3130
3130,2709
2709,1158
1158,1127
1127,2965
2965,4362
27,4612
4612,1610
1610,3080
3080,3872
1172,2083
2083,3287
3287,551
551,66
66,4257
4257,1638
1638,27
27,3836
3836,3709
3709,127
127,747
747,825
825,1441
1441,2160
2160,4144
4144,4556
4556,3386
3386,1166
1166,720
720,3766
3766,1926
1926,233
233,4461
4461,1818
1818,2675
2675,4475
4475,3880
3880,2416
2416,3912
2458,1158
1158,335
335,1745
1745,2724
2724,4574
4574,725
725,1242
1242,4137
4137,4093
4093,201
201,723
723,2989
2989,414
414,1373
1373,27
27,173
173,2770
2770,451
451,3262
3262,537
537,4118
4118,1985
1985,1008
1008,1615
1615,584
584,1942
1942,2138
2138,2714
2714,4662
4662,4289
4289,448
448,2594
2594,615
615,2510
2510,4706
4706,347
347,2090
2090,554
554,273
273,2324
2324,3543
3543,4545
4545,1350
1350,3352
3352,2229
2229,3707
3707,1047
1047,3529
3529,4064
4064,730
730,418
418,4639
4639,2104
2104,2282
2282,1314
1314,3524
3524,856
856,597
333,1119
1119,2506
2506,1958
1958,2278
2278,3877
3877,2106
2106,2334
2334,3038
3038,1093
1093,3809
3809,3987
3987,3419
3419,2580
2580,3006
3006,845
845,1109
1109,1423
1423,3879
3879,648
674,2229
2229,600
600,2107
2107,2989
744,27
27,3032
3032,1131
1131,3931
3931,1448
1448,987
987,4114
4114,4611
339,600
600,1183
1183,1158
1158,2989
2989,2311
2311,2418
2418,2997
2997,2607
1119,2334
2334,244
244,2278
2278,333
333,1423
1423,2506
2506,3877
3877,756
756,1025
1025,451
451,3673
3673,1996
1996,2742
2742,266
266,4137
4137,1743
1743,2885
2137,2524
2524,4580
4580,46
46,1899
1899,2756
135,2120
2120,3131
3131,1847
1847,4251
4251,4089
4089,3236
4680,27
27,1242
1242,2399
2399,1158
1158,2425
2425,389
389,407
407,638
638,4662
4662,504
504,735
735,2065
2065,1147
1147,1764
1764,640
640,219
584,3053
3053,2399
2399,2989
2989,1364
1364,1466
1466,101
101,1154
1154,3350
3962,2740
2740,288
288,1183
1183,2810
2810,1158
1158,674
674,1899
1899,1113
1113,3478
3478,4265
4265,2524
2524,360
360,399
399,4201
4201,3843
3843,1466
1466,2497
2497,2097
2097,880
880,430
430,339
339,822
822,4421
4421,27
27,1138
1138,1761
1761,4601
4601,4164
4164,1276
1276,541
541,1359
1359,3714
3714,340
340,1283
1283,2123
2123,3672
3672,1418
1418,4509
4509,723
723,3757
3757,2172
2172,4322
4322,4126
4126,4071
4071,2532
2532,101
101,2357
2357,4499
4499,4184
4184,4035
4035,1690
1690,1285
1285,1551
1551,4622
4622,3850
3850,534
534,1064
1064,1005
1005,2106
2106,1916
1916,219
219,3665
3665,2078
2078,2137
2137,4224
4224,600
600,2505
2505,725
725,2989
2989,2418
2418,354
354,1542
1542,3454
3454,2282
2282,3055
3055,3353
3353,3901
3901,68
68,1200
1200,4435
4435,3879
3879,4225
4225,1173
1173,3172
3172,2944
2944,2735
2735,941
941,3203
3203,4662
4662,613
613,2147
2147,756
1183,3962
3962,4255
4255,3607
3607,584
584,2808
2808,288
288,2240
2240,1727
1727,1607
1607,382
382,1698
1698,2158
2158,2477
2477,3829
3829,430
430,1541
1541,3694
3694,2172
2172,1276
1276,2800
2800,1269
1269,818
818,4164
4164,4621
4621,249
249,27
27,340
340,2550
2550,1302
1302,4197
4197,4035
4035,3714
3714,145
145,2728
2728,468
468,1466
1466,3939
3939,2524
2524,2874
2874,485
485,2920
2920,1702
1702,625
625,4195
4195,3811
3811,4093
4093,3991
3991,2798
2798,2497
2497,3940
3940,2441
2441,3077
3077,4646
4646,1309
1309,1013
1013,3665
3665,3356
3356,4201
4201,4204
4204,3478
3478,3117
3117,1500
1500,4622
4622,1987
1987,4319
4319,3314
3314,2097
2097,102
102,3053
3053,1106
1106,800
800,3425
3425,889
889,3062
3062,1089
4553,2865
